Print_Key,Historic_District_Name
79.66-3-47,Winspear Extension
79.66-3-48,Winspear Extension
79.66-3-49,Winspear Extension
79.66-3-50,Winspear Extension
79.66-3-51,Winspear Extension
79.66-3-52,Winspear Extension
79.66-3-53,Winspear Extension
79.66-4-15,Winspear Extension
79.66-4-16,Winspear Extension
79.66-4-17,Winspear Extension
79.66-4-18,Winspear Extension
79.66-4-19,Winspear Extension
79.66-4-20,Winspear Extension
79.66-4-21,Winspear Extension
79.66-4-22,Winspear Extension
79.66-4-23,Winspear Extension
79.66-4-24,Winspear Extension
79.66-4-25,Winspear Extension
79.66-4-26,Winspear Extension
79.66-4-27,Winspear Extension
79.66-4-29,Winspear Extension
79.66-4-28,Winspear Extension
79.65-3-17,Winspear Extension
79.65-3-18,Winspear Extension
79.65-3-19,Winspear Extension
79.65-3-20,Winspear Extension
79.65-3-21,Winspear Extension
79.65-3-22,Winspear Extension
79.65-3-23,Winspear Extension
79.65-3-24,Winspear Extension
79.65-3-25,Winspear Extension
79.65-3-26,Winspear Extension
79.66-3-26,Winspear Extension
79.65-3-27,Winspear Extension
79.65-3-28,Winspear Extension
79.65-3-29,Winspear Extension
79.65-3-30,Winspear Extension
79.65-3-31,Winspear Extension
79.65-3-32,Winspear Extension
79.65-6-20,Winspear Extension
79.65-6-21,Winspear Extension
79.65-6-22,Winspear Extension
79.65-6-23,Winspear Extension
79.65-6-24,Winspear Extension
79.65-6-25,Winspear Extension
79.65-6-26,Winspear Extension
79.65-6-27,Winspear Extension
79.65-6-28,Winspear Extension
79.65-6-29,Winspear Extension
79.65-6-30,Winspear Extension
79.65-6-31,Winspear Extension
79.65-6-32,Winspear Extension
79.65-6-33,Winspear Extension
79.65-6-34,Winspear Extension
79.65-6-35,Winspear Extension
79.65-6-36,Winspear Extension
79.65-6-37,Winspear Extension
79.65-6-38.1,Winspear Extension
79.66-3-25,Winspear Extension
79.65-6-40,Winspear Extension
79.66-3-24,Winspear Extension
79.66-3-23,Winspear Extension
79.66-3-22,Winspear Extension
79.66-3-21,Winspear Extension
79.66-3-20,Winspear Extension
79.66-3-19,Winspear Extension
79.66-3-18,Winspear Extension
79.66-3-17,Winspear Extension
79.66-3-16,Winspear Extension
79.66-3-15,Winspear Extension
79.66-3-14,Winspear Extension
79.66-3-13,Winspear Extension
79.66-3-12,Winspear Extension
79.66-3-11,Winspear Extension
79.66-3-10,Winspear Extension
79.66-3-9,Winspear Extension
79.66-3-8,Winspear Extension
79.66-3-7,Winspear Extension
79.66-3-6,Winspear Extension
79.66-3-5,Winspear Extension
79.66-3-4,Winspear Extension
79.66-3-3,Winspear Extension
79.66-3-2,Winspear Extension
79.66-3-1,Winspear Extension
79.66-4-14,Winspear Extension
79.66-4-13,Winspear Extension
79.66-4-12,Winspear Extension
79.66-4-11,Winspear Extension
79.66-4-10,Winspear Extension
79.66-4-9,Winspear Extension
79.66-4-8,Winspear Extension
79.66-4-7,Winspear Extension
79.66-4-6,Winspear Extension
79.66-4-5,Winspear Extension
79.66-4-4,Winspear Extension
79.66-4-3,Winspear Extension
79.66-4-2,Winspear Extension
79.66-4-1,Winspear Extension
79.65-3-16,Winspear Extension
79.65-3-15,Winspear Extension
79.65-3-14,Winspear Extension
79.65-3-13,Winspear Extension
79.65-3-12,Winspear Extension
79.65-3-11,Winspear Extension
79.65-3-10,Winspear Extension
79.65-3-9,Winspear Extension
79.65-3-8,Winspear Extension
79.65-3-7,Winspear Extension
79.65-3-6,Winspear Extension
79.65-3-5,Winspear Extension
79.65-3-4,Winspear Extension
79.65-3-3,Winspear Extension
79.65-3-2,Winspear Extension
79.65-3-1,Winspear Extension
79.65-6-19,Winspear Extension
79.65-6-18,Winspear Extension
79.65-6-17,Winspear Extension
79.65-6-16,Winspear Extension
79.65-6-15,Winspear Extension
79.65-6-14,Winspear Extension
79.65-6-13,Winspear Extension
79.65-6-12,Winspear Extension
79.65-6-11,Winspear Extension
79.65-6-10,Winspear Extension
79.65-6-9,Winspear Extension
79.65-6-8,Winspear Extension
79.65-6-7,Winspear Extension
79.65-6-6,Winspear Extension
79.65-6-5,Winspear Extension
79.65-6-4,Winspear Extension
79.65-6-3,Winspear Extension
79.65-6-2,Winspear Extension
79.65-6-1,Winspear Extension
79.66-2-16,Winspear Extension
79.66-2-15,Winspear Extension
79.66-2-14,Winspear Extension
79.66-2-17,Winspear Extension
79.66-2-18,Winspear Extension
79.66-2-19,Winspear Extension
79.66-2-20,Winspear Extension
79.66-2-21,Winspear Extension
79.66-2-22,Winspear Extension
79.66-2-23,Winspear Extension
79.66-2-24,Winspear Extension
79.66-2-25,Winspear Extension
79.66-5-16,Winspear Extension
79.66-5-17,Winspear Extension
79.66-5-18,Winspear Extension
79.66-5-19,Winspear Extension
79.66-5-20,Winspear Extension
79.66-5-21,Winspear Extension
79.66-5-22,Winspear Extension
79.66-5-23,Winspear Extension
79.66-5-24,Winspear Extension
79.66-2-13,Winspear Extension
79.66-5-25,Winspear Extension
79.66-5-26,Winspear Extension
79.66-5-27,Winspear Extension
79.66-5-28,Winspear Extension
79.66-5-29,Winspear Extension
79.65-2-17,Winspear Extension
79.65-2-18,Winspear Extension
79.65-2-19,Winspear Extension
79.65-2-20,Winspear Extension
79.65-2-21,Winspear Extension
79.65-2-22,Winspear Extension
79.65-2-23,Winspear Extension
79.65-2-24,Winspear Extension
79.65-2-25,Winspear Extension
79.65-2-26,Winspear Extension
79.65-2-27,Winspear Extension
79.65-2-28,Winspear Extension
79.65-2-29,Winspear Extension
79.65-2-30,Winspear Extension
79.65-2-31,Winspear Extension
79.65-2-32,Winspear Extension
79.65-7-19,Winspear Extension
79.65-7-20,Winspear Extension
79.65-7-21,Winspear Extension
79.65-7-22,Winspear Extension
79.65-7-23,Winspear Extension
79.65-7-24,Winspear Extension
79.65-7-25,Winspear Extension
79.65-7-26,Winspear Extension
79.65-7-27,Winspear Extension
79.65-7-28,Winspear Extension
79.65-7-29,Winspear Extension
79.65-7-30,Winspear Extension
79.65-7-31,Winspear Extension
79.65-7-32,Winspear Extension
79.65-7-33,Winspear Extension
79.65-7-34,Winspear Extension
79.65-7-35,Winspear Extension
79.65-7-36,Winspear Extension
79.66-2-12,Winspear Extension
79.65-7-37,Winspear Extension
79.66-2-11,Winspear Extension
79.66-2-10,Winspear Extension
79.66-2-9,Winspear Extension
79.66-2-8,Winspear Extension
79.66-2-7,Winspear Extension
79.66-2-6,Winspear Extension
79.66-2-5,Winspear Extension
79.66-2-4,Winspear Extension
79.66-2-3,Winspear Extension
79.66-2-2,Winspear Extension
79.66-2-1,Winspear Extension
79.66-5-15,Winspear Extension
79.66-5-14,Winspear Extension
79.66-5-13,Winspear Extension
79.66-5-12,Winspear Extension
79.66-5-11,Winspear Extension
79.66-5-10,Winspear Extension
79.66-5-9,Winspear Extension
79.66-5-8,Winspear Extension
79.66-5-7,Winspear Extension
79.66-5-6,Winspear Extension
79.66-5-5,Winspear Extension
79.66-5-4,Winspear Extension
79.66-5-3,Winspear Extension
79.66-5-2,Winspear Extension
79.66-5-1,Winspear Extension
79.65-2-16,Winspear Extension
79.65-2-15,Winspear Extension
79.65-2-14,Winspear Extension
79.65-2-13,Winspear Extension
79.65-2-12,Winspear Extension
79.65-2-11,Winspear Extension
79.65-2-10,Winspear Extension
79.65-2-9,Winspear Extension
79.65-2-8,Winspear Extension
79.65-2-7,Winspear Extension
79.65-2-6,Winspear Extension
79.65-2-5,Winspear Extension
79.65-2-4,Winspear Extension
79.65-2-3,Winspear Extension
79.65-2-2,Winspear Extension
79.65-2-1,Winspear Extension
79.65-7-17,Winspear Extension
79.65-7-16,Winspear Extension
79.65-7-15,Winspear Extension
79.65-7-14,Winspear Extension
79.65-7-13,Winspear Extension
79.65-7-12,Winspear Extension
79.65-7-11,Winspear Extension
79.65-7-10,Winspear Extension
79.65-7-9,Winspear Extension
79.65-7-8,Winspear Extension
79.65-7-7,Winspear Extension
79.65-7-6,Winspear Extension
79.65-7-5,Winspear Extension
79.65-7-4,Winspear Extension
79.65-7-3,Winspear Extension
79.65-7-2,Winspear Extension
79.65-7-1,Winspear Extension
79.65-7-38,Winspear Extension
79.65-1-14.1,Winspear Extension
79.65-1-16,Winspear Extension
79.65-1-42,Winspear Extension
79.65-1-41,Winspear Extension
79.65-1-38,Winspear Extension
79.65-1-37,Winspear Extension
79.65-1-35,Winspear Extension
79.65-1-34,Winspear Extension
79.65-1-32,Winspear Extension
79.65-1-31,Winspear Extension
79.65-1-30,Winspear Extension
79.65-1-28,Winspear Extension
79.65-1-27,Winspear Extension
79.65-1-25,Winspear Extension
79.65-1-23,Winspear Extension
79.65-1-22,Winspear Extension
79.65-1-21,Winspear Extension
79.65-1-18,Winspear Extension
79.65-1-17,Winspear Extension
79.66-1-40,Winspear Extension
79.66-1-39,Winspear Extension
79.66-1-38,Winspear Extension
79.66-1-36.1,Winspear Extension
79.66-1-35,Winspear Extension
79.66-1-34,Winspear Extension
79.66-1-33,Winspear Extension
79.66-1-32,Winspear Extension
79.66-1-31,Winspear Extension
79.66-1-30,Winspear Extension
79.66-1-29,Winspear Extension
79.66-1-28,Winspear Extension
79.66-1-27,Winspear Extension
79.66-1-26,Winspear Extension
79.66-1-25,Winspear Extension
79.66-1-24,Winspear Extension
79.66-1-23,Winspear Extension
79.66-1-22,Winspear Extension
79.66-1-21,Winspear Extension
79.66-1-20,Winspear Extension
79.66-1-19,Winspear Extension
79.66-1-18,Winspear Extension
79.66-1-17,Winspear Extension
79.66-1-16,Winspear Extension
79.66-1-15,Winspear Extension
79.66-1-14,Winspear Extension
79.66-1-13,Winspear Extension
79.66-1-12,Winspear Extension
79.66-1-11,Winspear Extension
79.66-1-10,Winspear Extension
79.66-1-9,Winspear Extension
79.66-1-8,Winspear Extension
79.66-1-7,Winspear Extension
79.66-1-6,Winspear Extension
79.66-1-5,Winspear Extension
79.66-1-4,Winspear Extension
79.66-1-3,Winspear Extension
79.66-1-2,Winspear Extension
79.66-1-1,Winspear Extension
79.65-1-43,Winspear Extension
111.30-4-1.1,500 Block of Main Street
111.38-4-21,500 Block of Main Street
111.38-3-9.111/1201,500 Block of Main Street
111.30-5-1,500 Block of Main Street
111.30-3-5,500 Block of Main Street
111.38-3-9.111/1401,500 Block of Main Street
111.30-2-1.11,500 Block of Main Street
111.38-3-9.111/1202,500 Block of Main Street
111.38-3-9.111/1002,500 Block of Main Street
111.38-3-9.111/1001,500 Block of Main Street
111.30-2-3,500 Block of Main Street
111.38-3-9.111/703,500 Block of Main Street
111.38-3-9.111/502,500 Block of Main Street
111.38-3-9.111/802,500 Block of Main Street
111.38-3-5,500 Block of Main Street
111.30-5-2,500 Block of Main Street
111.38-3-9.111/1402,500 Block of Main Street
111.30-2-2.2,500 Block of Main Street
111.38-3-4,500 Block of Main Street
111.38-3-9.111/100,500 Block of Main Street
111.38-3-9.111/701,500 Block of Main Street
111.30-3-8.21,500 Block of Main Street
111.38-4-3,500 Block of Main Street
111.38-3-9.111/301,500 Block of Main Street
111.38-3-9.111/200,500 Block of Main Street
111.38-3-9.111/601,500 Block of Main Street
111.31-12-1.122/A,500 Block of Main Street
111.38-4-6.112,500 Block of Main Street
111.38-3-9.111/602,500 Block of Main Street
111.38-4-6.12,500 Block of Main Street
111.30-3-4,500 Block of Main Street
111.38-3-9.111/1004,500 Block of Main Street
111.38-3-6.112,500 Block of Main Street
111.38-3-9.111/804,500 Block of Main Street
111.38-3-9.111/505,500 Block of Main Street
111.38-3-9.111/904,500 Block of Main Street
111.38-3-9.111/400,500 Block of Main Street
111.38-3-6.12,500 Block of Main Street
111.38-3-1,500 Block of Main Street
111.30-3-10,500 Block of Main Street
111.38-3-9.111/901,500 Block of Main Street
111.38-4-4.12,500 Block of Main Street
111.38-3-9.111/1302,500 Block of Main Street
111.38-3-9.111/805,500 Block of Main Street
111.23-10-3.1,500 Block of Main Street
111.38-4-20,500 Block of Main Street
111.30-5-4.1,500 Block of Main Street
111.30-3-1,500 Block of Main Street
111.30-5-6,500 Block of Main Street
111.38-3-9.111/1104,500 Block of Main Street
111.38-3-9.111/503,500 Block of Main Street
111.30-3-2,500 Block of Main Street
111.38-3-9.111/603,500 Block of Main Street
111.38-3-9.111/803,500 Block of Main Street
111.30-3-9,500 Block of Main Street
111.38-3-9.111/903,500 Block of Main Street
111.38-4-1,500 Block of Main Street
111.38-3-9.111/1103,500 Block of Main Street
111.30-3-3,500 Block of Main Street
111.30-3-8.12,500 Block of Main Street
111.30-4-3,500 Block of Main Street
111.38-3-11.2,500 Block of Main Street
111.38-3-9.111/705,500 Block of Main Street
111.38-3-7.1,500 Block of Main Street
111.38-3-11.1,500 Block of Main Street
111.38-3-9.111/501,500 Block of Main Street
111.38-3-8,500 Block of Main Street
111.38-3-9.111/1003,500 Block of Main Street
111.38-3-9.111/102,500 Block of Main Street
111.38-3-9.111/702,500 Block of Main Street
111.38-3-9.111/104,500 Block of Main Street
111.38-4-4.111,500 Block of Main Street
111.38-3-9.111/905,500 Block of Main Street
111.38-3-9.111/300,500 Block of Main Street
111.38-3-2,500 Block of Main Street
111.38-3-9.111/704,500 Block of Main Street
111.38-3-9.111/1204,500 Block of Main Street
111.30-3-7,500 Block of Main Street
111.38-3-9.111/504,500 Block of Main Street
111.38-3-9.111/1301,500 Block of Main Street
111.38-4-2,500 Block of Main Street
111.30-3-6,500 Block of Main Street
111.38-3-9.111/801,500 Block of Main Street
111.38-3-9.111/1203,500 Block of Main Street
111.23-10-3.1/Z,500 Block of Main Street
111.38-3-9.111/902,500 Block of Main Street
111.38-3-9.111/1101,500 Block of Main Street
111.30-3-11,500 Block of Main Street
111.38-3-9.111/604,500 Block of Main Street
111.38-3-9.111/605,500 Block of Main Street
111.30-5-3,500 Block of Main Street
111.38-3-3,500 Block of Main Street
99.75-1-1,Allentown
101.61-9-35,Allentown
99.82-7-1,Allentown
88.84-5-30,Allentown
89.79-4-2,Allentown
142.05-1-1.1,Allentown
142.05-1-1.2,Allentown
89.14-3-1,Allentown
101.61-7-24,Allentown
89.37-1-3,Allentown
133.16-1-1,Allentown
88.36-1-22,Allentown
123.79-6-1,Allentown
100.16-1-1,Allentown
89.37-1-4,Allentown
89.07-1-1,Allentown
89.62-4-20,Allentown
99.74-3-1,Allentown
77.10-1-1,Allentown
133.49-2-30,Allentown
89.82-5-38,Broadway-Fillmore
89.83-1-45,Broadway-Fillmore
100.34-1-28.12,Broadway-Fillmore
89.82-1-24,Broadway-Fillmore
89.82-1-30,Broadway-Fillmore
89.82-5-41,Broadway-Fillmore
89.82-4-71,Broadway-Fillmore
89.83-1-37,Broadway-Fillmore
89.74-6-60,Broadway-Fillmore
89.83-2-29,Broadway-Fillmore
89.83-2-13.1,Broadway-Fillmore
89.82-1-14,Broadway-Fillmore
89.74-6-39,Broadway-Fillmore
89.82-1-10,Broadway-Fillmore
89.75-1-29,Broadway-Fillmore
89.82-1-37,Broadway-Fillmore
89.66-3-27,Broadway-Fillmore
89.74-6-5,Broadway-Fillmore
89.66-4-41,Broadway-Fillmore
89.74-1-38,Broadway-Fillmore
89.82-4-82,Broadway-Fillmore
89.82-1-58,Broadway-Fillmore
89.82-1-51,Broadway-Fillmore
89.75-6-22,Broadway-Fillmore
89.74-7-51,Broadway-Fillmore
89.82-5-9,Broadway-Fillmore
89.74-1-6,Broadway-Fillmore
89.66-4-20.1,Broadway-Fillmore
89.74-1-45,Broadway-Fillmore
89.66-4-18,Broadway-Fillmore
89.83-1-25,Broadway-Fillmore
89.66-4-34,Broadway-Fillmore
89.74-6-18,Broadway-Fillmore
89.74-3-7,Broadway-Fillmore
89.82-5-16,Broadway-Fillmore
89.75-1-2,Broadway-Fillmore
89.75-1-27,Broadway-Fillmore
89.66-3-28,Broadway-Fillmore
89.75-6-10,Broadway-Fillmore
89.75-6-20.1,Broadway-Fillmore
89.82-5-63,Broadway-Fillmore
89.75-7-24,Broadway-Fillmore
89.82-1-57,Broadway-Fillmore
89.82-5-52,Broadway-Fillmore
89.83-3-35,Broadway-Fillmore
89.75-6-5,Broadway-Fillmore
89.75-1-5,Broadway-Fillmore
89.75-4-8,Broadway-Fillmore
89.82-3-11,Broadway-Fillmore
89.75-4-36,Broadway-Fillmore
89.82-1-49,Broadway-Fillmore
89.83-2-35,Broadway-Fillmore
89.83-3-43,Broadway-Fillmore
89.74-1-49,Broadway-Fillmore
89.75-4-13,Broadway-Fillmore
89.82-5-84,Broadway-Fillmore
89.75-7-26,Broadway-Fillmore
89.83-2-3,Broadway-Fillmore
89.75-5-2.1,Broadway-Fillmore
89.74-7-4,Broadway-Fillmore
89.75-4-24,Broadway-Fillmore
89.83-3-33,Broadway-Fillmore
89.74-7-30,Broadway-Fillmore
89.82-4-67,Broadway-Fillmore
89.82-1-28,Broadway-Fillmore
89.66-1-5.1,Broadway-Fillmore
89.74-1-62,Broadway-Fillmore
89.75-8-17,Broadway-Fillmore
89.83-2-52,Broadway-Fillmore
89.82-3-7.2,Broadway-Fillmore
89.82-5-13,Broadway-Fillmore
89.74-1-35,Broadway-Fillmore
89.74-4-2,Broadway-Fillmore
89.74-7-48,Broadway-Fillmore
89.82-5-3,Broadway-Fillmore
89.82-5-51,Broadway-Fillmore
89.75-4-28,Broadway-Fillmore
89.74-6-26,Broadway-Fillmore
89.74-1-36,Broadway-Fillmore
89.83-2-11,Broadway-Fillmore
89.66-3-19,Broadway-Fillmore
89.74-1-11,Broadway-Fillmore
89.74-5-5,Broadway-Fillmore
89.66-4-31,Broadway-Fillmore
89.83-2-27,Broadway-Fillmore
89.83-2-9,Broadway-Fillmore
89.82-5-39,Broadway-Fillmore
89.83-3-61,Broadway-Fillmore
89.83-3-18,Broadway-Fillmore
89.82-3-9,Broadway-Fillmore
89.82-4-46,Broadway-Fillmore
89.74-1-60,Broadway-Fillmore
89.82-4-36.2,Broadway-Fillmore
89.82-4-84,Broadway-Fillmore
89.74-6-9,Broadway-Fillmore
89.74-7-7,Broadway-Fillmore
89.74-7-12.1,Broadway-Fillmore
89.74-7-40,Broadway-Fillmore
89.83-3-36,Broadway-Fillmore
89.75-8-14,Broadway-Fillmore
89.82-5-42,Broadway-Fillmore
89.74-1-53,Broadway-Fillmore
89.75-4-53,Broadway-Fillmore
89.74-4-7,Broadway-Fillmore
89.75-1-33,Broadway-Fillmore
89.83-1-32,Broadway-Fillmore
89.74-7-50,Broadway-Fillmore
89.75-7-18,Broadway-Fillmore
89.75-7-3,Broadway-Fillmore
89.83-3-38,Broadway-Fillmore
89.74-6-23,Broadway-Fillmore
89.82-5-19,Broadway-Fillmore
89.82-4-85,Broadway-Fillmore
89.82-5-59,Broadway-Fillmore
89.83-1-16,Broadway-Fillmore
89.82-1-32,Broadway-Fillmore
89.75-4-7,Broadway-Fillmore
89.82-4-22,Broadway-Fillmore
89.74-3-2,Broadway-Fillmore
89.83-3-12,Broadway-Fillmore
89.75-4-17,Broadway-Fillmore
89.82-3-14,Broadway-Fillmore
89.75-8-11,Broadway-Fillmore
89.75-4-11,Broadway-Fillmore
89.66-4-27,Broadway-Fillmore
89.82-4-57.1,Broadway-Fillmore
89.82-5-70,Broadway-Fillmore
89.82-1-60,Broadway-Fillmore
89.82-5-28,Broadway-Fillmore
89.82-1-44,Broadway-Fillmore
89.75-1-30,Broadway-Fillmore
89.82-4-41,Broadway-Fillmore
89.75-8-16,Broadway-Fillmore
89.74-6-8,Broadway-Fillmore
89.75-8-28,Broadway-Fillmore
89.66-3-25,Broadway-Fillmore
89.74-1-39,Broadway-Fillmore
89.75-5-6,Broadway-Fillmore
89.82-5-7,Broadway-Fillmore
89.75-7-4,Broadway-Fillmore
89.75-6-6,Broadway-Fillmore
89.83-2-30,Broadway-Fillmore
89.82-1-1,Broadway-Fillmore
89.83-1-12,Broadway-Fillmore
89.66-3-23,Broadway-Fillmore
89.74-6-30,Broadway-Fillmore
89.75-7-6,Broadway-Fillmore
89.75-8-3,Broadway-Fillmore
89.74-6-44,Broadway-Fillmore
89.74-1-56,Broadway-Fillmore
89.75-4-10,Broadway-Fillmore
89.82-4-64,Broadway-Fillmore
89.83-1-23,Broadway-Fillmore
89.82-4-62,Broadway-Fillmore
89.83-2-50,Broadway-Fillmore
89.66-4-32,Broadway-Fillmore
89.75-5-5,Broadway-Fillmore
89.74-6-57,Broadway-Fillmore
89.74-7-11,Broadway-Fillmore
89.82-4-81,Broadway-Fillmore
89.66-4-23,Broadway-Fillmore
89.75-4-48,Broadway-Fillmore
89.82-1-56,Broadway-Fillmore
89.82-1-13,Broadway-Fillmore
89.82-1-20,Broadway-Fillmore
89.82-5-17,Broadway-Fillmore
89.74-6-16,Broadway-Fillmore
89.83-2-26,Broadway-Fillmore
89.83-3-24,Broadway-Fillmore
